ufid,size,%_treated,%_censored,%_effect_size,effect_size,link_type,snr,tx_importance,deg(y),deg(z),deg(c),n_conf(y),n_conf(yz),n_conf(z),n_conf(c),n_conf(cy),n_conf(cz),n_conf(cyz),dgp,instance,random_seed
b7be3a1b2275487e935b0f481a8c687e,1000,65.3562437594,0,3.4984912853900005,0.0164032567933,log,0.842882209088,,20,7,-1,13,6,1,0,0,0,0,18,6,107840
8370f43dd7314de5ad9cd0eedbdc9ff1,1000,69.2416850125,0,-11.9922123696,-1.21956835031,exp,0.825739947037,,20,7,-1,13,6,1,0,0,0,0,18,7,501658
321fa3668503429c9ef62fe184fe007c,1000,43.13504129729999,0,-25.7794935325,-0.152067628303,log,0.865917868462,,20,7,-1,13,6,1,0,0,0,0,18,9,854067
7e7a2a97753a4218814ed47a40faece7,1000,56.026333013599995,0,2.73673532223,0.0308745877801,exp,0.7928503426890001,0.34597625626100004,19,9,-1,11,7,2,0,0,0,0,19,0,621766
ebcb91f4cbae43f18988ff4aff730715,1000,43.568262129,0,1.42868768667,0.012387597747500001,exp,0.861552611867,0.34597625626100004,19,9,-1,11,7,2,0,0,0,0,19,1,850438
6d682d5491404f3b93f71c28d84d00f9,1000,47.8535335476,0,-187.799405669,3.1468998341400005,log,0.8690942926340001,0.34597625626100004,19,9,-1,11,7,2,0,0,0,0,19,2,75826
e36e931846ac4397a860626cece3be68,1000,47.3710183595,0,-10.9338309961,-0.100055047185,exp,0.849491016954,0.34597625626100004,19,9,-1,11,7,2,0,0,0,0,19,4,54861
a0c5814982944415b63f803cc98a1e26,1000,42.1619909486,0,4.7865146052,0.055087142121299996,exp,0.827863530093,0.34597625626100004,19,9,-1,11,7,2,0,0,0,0,19,5,693509
a16137d6d3f4498b8798e08e1e177d62,1000,50.3715436246,0,-8.58340789778,-0.174006415317,exp,0.8786060495379999,0.34597625626100004,19,9,-1,11,7,2,0,0,0,0,19,6,569927
d61b391e3e3b4e7b87d07481de8d054c,1000,58.3807928087,0,-2.6801860211,-0.029018928981,exp,0.85212394622,0.34597625626100004,19,9,-1,11,7,2,0,0,0,0,19,7,28270
1966f346004d40a1bd01ae1edd60f5d2,1000,65.7600542599,0,-4.67865402886,0.0506905770003,log,0.85931133161,0.34597625626100004,19,9,-1,11,7,2,0,0,0,0,19,9,682193
6fd0e6a19efa4d6cbe273d28711a05ca,1000,60.047624651899994,0,-19.399058481199997,2.20522301163,poly,0.9552487933050001,,1,1,-1,8,3,9,0,0,0,0,20,0,678669
32dae1a8bab846fba9701f4a720a2349,1000,58.2063810151,0,-2.32274374787,1.39921521567,poly,0.953718237703,,1,1,-1,8,3,9,0,0,0,0,20,1,389431
d447970bb0f8435e9f9a196394479ea2,1000,47.0931169735,0,1.21284729959,-0.9389747520280001,poly,0.986382224311,,1,1,-1,8,3,9,0,0,0,0,20,4,861338
0509fd351e7c47ae82daf4865a2ab8d4,1000,51.155013284300004,0,0.8060891047600001,-9.44796993403,poly,0.98209361338,,2,1,-1,8,3,9,0,0,0,0,20,6,189971
a017a6478dec46cbbe65851db4a63aa8,1000,58.4109466,0,0.17379869415899998,4.23745243527,poly,0.96097814676,,2,2,-1,8,3,9,0,0,0,0,20,7,792602
0d0d07c96a444c3eaa4cb7bb27136ecb,1000,49.7765848321,0,-0.231008507885,-9.87968998758,poly,0.983366226808,,2,1,-1,8,3,9,0,0,0,0,20,8,333060
4a05691193544d4787234746da2aee1e,1000,72.9738526683,0,-22.191393734899997,2.34230988431,poly,0.962851734489,0.352956123865,2,1,-1,3,14,3,0,0,0,0,21,0,935772
59608a29ab6342ae8f21a389959ca52a,1000,59.594464322,0,-2.0471665790999998,1.1891163265200002,poly,0.994236893512,0.352956123865,1,2,-1,3,14,3,0,0,0,0,21,3,114587
5008fc34b4224092b81457f16bf76025,1000,43.832097760100005,0,-5.783609193999999,1.16215492088,poly,0.9715026694840001,0.352956123865,2,3,-1,3,14,3,0,0,0,0,21,5,18376
f8552145e3164a36a269b9b070e39a1a,1000,60.0469808606,0,2.3474273466900004,0.385581361839,poly,0.9499294852619999,0.352956123865,2,3,-1,3,14,3,0,0,0,0,21,6,6067
584a2f38563d428a83ba2703c05b2963,1000,53.1268233088,0,9.13891173761,-2.43309265424,poly,0.965589383898,0.352956123865,3,2,-1,3,14,3,0,0,0,0,21,7,43477
2ae8e5358c2a4a6eabbc10a323232d92,1000,60.6813661545,0,-14.4079204904,-1.7983391393400001,poly,0.975071090775,0.352956123865,1,1,-1,3,14,3,0,0,0,0,21,8,892344
a4b4d89ee79444fea82792a59c1ec6e7,1000,45.0031274498,0,-20.5246758601,1.4974742409200001,poly,0.951311923256,0.352956123865,1,3,-1,3,14,3,0,0,0,0,21,9,367248
c64295cf35424220b80d038ee4f615a7,1000,45.2087292797,0,1.450161703,0.035008556564599995,log,0.94868996779,,17,18,-1,2,14,4,0,0,0,0,22,2,684295
44075ed2906540f2851f0a1d0624867b,1000,70.4552719287,0,27.646014074,-0.185071437081,log,0.978303695819,,17,18,-1,2,14,4,0,0,0,0,22,3,325069
b135d63dbd3940a18533b01c5f632075,1000,52.8724515538,0,-23.4106525347,-0.0484039650232,exp,0.9646742663299999,,17,18,-1,2,14,4,0,0,0,0,22,5,359280
adb7ebc3c33748b181ae45127fda0482,1000,35.1435153058,0,38.2059107224,0.321639793108,exp,0.961138974218,,17,18,-1,2,14,4,0,0,0,0,22,6,602034
3ec886ee3ca54a7096f5db7a437f93d1,1000,55.2302655495,0,-46.9768868234,0.382645538618,log,0.960747037532,,17,18,-1,2,14,4,0,0,0,0,22,7,570896
88dba9b0999346e4b76e741f50e430e3,1000,41.5681155881,0,9.79991201136,0.0324017255628,exp,0.96615574483,,17,18,-1,2,14,4,0,0,0,0,22,9,421129
d4ccb194363c4a688d63ba1d8358a491,1000,69.617770959,0,-4.508225148949999,-0.0282234804024,exp,0.9741285577700001,0.402429604382,13,20,-1,0,12,8,0,0,0,0,23,0,585587
af38ad87bfc34dbca903c8ce9dc0c1c8,1000,53.0899739843,0,-21.3663243677,-0.270793482648,exp,1.0,0.402429604382,13,20,-1,0,12,8,0,0,0,0,23,1,380990
ea4f73b46ebc47ca83b6af0f5d69e597,1000,45.1721188889,0,-1.22205582499,-0.0192083396575,exp,0.950494867824,0.402429604382,13,20,-1,0,12,8,0,0,0,0,23,2,440799
5278771f15174142bca8fe6c97d2f458,1000,66.12791058149999,0,-10.8728563175,-0.0653613735051,exp,0.9359182822059999,0.402429604382,13,20,-1,0,12,8,0,0,0,0,23,3,657619
94c22fcf585d4ab6895ed4b1ff349f09,1000,60.519434930600006,0,-4.13073700351,-0.030667550399,exp,0.939902700251,0.402429604382,13,20,-1,0,12,8,0,0,0,0,23,4,317837
b4b96f1e48304cec88eb95c45527ffa2,1000,49.428523917,0,31.589176191700002,-0.7022002761499999,log,0.907427815881,0.402429604382,13,20,-1,0,12,8,0,0,0,0,23,5,767703
63ce54b5043a4c23b43d78ae5ec523d5,1000,32.813267466599996,0,-4.55317167566,-0.053519971715900005,exp,0.921432781161,0.402429604382,13,20,-1,0,12,8,0,0,0,0,23,6,598538
2451b867edc54307a680c213957783c9,1000,65.5662957732,0,11.667947689000002,0.0941851651113,exp,0.923886721363,0.402429604382,13,20,-1,0,12,8,0,0,0,0,23,7,332731
d5390224e5a342f5a6d925ef3be790a8,1000,43.1856992632,0,-43.478633934399994,0.261749882302,log,0.965350066734,0.402429604382,13,20,-1,0,12,8,0,0,0,0,23,8,339012
5f49566eafcb495eaf5c364360fbbee9,1000,60.477766478,0,-26.4877793772,0.18599328252,log,0.959385320325,0.402429604382,13,20,-1,0,12,8,0,0,0,0,23,9,759578
d7b5bf9e4eec48988626815e1592dbaf,1000,14.5754892802,0,31.4749738704,-5.10714488887,poly,0.840456476253,,2,2,-1,2,3,15,0,0,0,0,24,0,998505
08baa397f13348479c668898e736f6c5,1000,22.273979404200002,0,216.081427972,15.0183644565,poly,0.895069572438,,3,2,-1,2,3,15,0,0,0,0,24,1,649076
996e58158caf4fee8157bfbd6f1c8bc1,1000,9.92314763011,0,-30.254926041799997,-3.97276283582,poly,0.806800747773,,1,1,-1,2,3,15,0,0,0,0,24,2,826762
b2742cf45d184ac7a6914502732bbac5,1000,33.1779597532,0,-1.1591380792700001,-0.630729145949,poly,0.871522348615,,1,2,-1,2,3,15,0,0,0,0,24,4,395391
93f9b6019252483698bf1b8f30955a3c,1000,37.2665781104,0,-254.810360037,-2.35350215749,poly,0.832103957608,,2,2,-1,2,3,15,0,0,0,0,24,5,404066
4a5ca9725a34408998aa0744a0ba8738,1000,9.18959635038,0,36.0224104358,-2.73027401357,poly,0.854512932658,,1,3,-1,2,3,15,0,0,0,0,24,6,196592
65a76f8078864c4788106e71a219743a,1000,10.9449810022,0,-0.143831124226,-2.8929552625099997,poly,0.856357543105,,2,3,-1,2,3,15,0,0,0,0,24,7,434919
41cafaa86f404fc0be8a0d2854ebe535,1000,17.8675466403,0,-141.775637771,-0.474993880054,poly,0.8432354096279999,,3,2,-1,2,3,15,0,0,0,0,24,8,468745
fb40cd0d6d0941b690c866bd29372c54,1000,9.665307784089999,0,-12.825536856700001,2.17598754555,poly,0.845764288439,,2,2,-1,2,3,15,0,0,0,0,24,9,381775
7b736309fa91437abb7341bc1cf5b2fc,1000,21.9318402361,0,7.405488839460001,-0.930312872886,poly,0.8659589886679999,0.402429604382,2,1,-1,9,3,8,0,0,0,0,25,0,504306
20b16c2d11284eba9dfc7b48fcf2f0de,1000,23.3409014985,0,-2.80479136763,0.350901517418,poly,0.845244718361,0.402429604382,1,3,-1,9,3,8,0,0,0,0,25,2,587418
b4a78e2d640c40e6afeeb117c46f6eec,1000,29.0781825625,0,8.949914171,-0.8085253332469999,poly,0.821477983274,0.402429604382,1,1,-1,9,3,8,0,0,0,0,25,3,140784
1e74d8ccdd5d4572a362af8e64a9c9ef,1000,29.189260466300002,0,4.23000020148,1.6206394065799998,poly,0.8442793368070001,0.402429604382,1,1,-1,9,3,8,0,0,0,0,25,4,903539
22e632b4f3a04736bb54c1dca21bdb18,1000,2.7632411113099997,0,-18.964396935099998,1.9689636019599999,poly,0.8533099090999999,0.402429604382,2,1,-1,9,3,8,0,0,0,0,25,5,638650
d837f055d3a24f4f8cf535d2b415eae2,1000,22.5678092573,0,-16.2487614948,0.7902188550929999,poly,0.846016579359,0.402429604382,2,3,-1,9,3,8,0,0,0,0,25,6,742901
5a3447f14b824d1aa9e5422965f70b21,1000,39.2701705701,0,-51.4082364597,-1.8441061378,poly,0.852654485891,0.402429604382,3,1,-1,9,3,8,0,0,0,0,25,7,651822
ddd32f69363342c78dfd54c98da86e7e,1000,16.2825852053,0,-5.7598844940400005,0.880749311972,poly,0.868099579867,0.402429604382,2,1,-1,9,3,8,0,0,0,0,25,8,851479
5d57ebb4d4de422eb7b6830e546b0fe2,1000,35.7869198497,0,0.042594104185300005,-2.10894949477,poly,0.844659933506,0.402429604382,2,2,-1,9,3,8,0,0,0,0,25,9,151733
ae0d928d7ecc4b8588599f5e243bfe14,1000,12.918025175,0,-5.53791198148,0.0261252550427,log,0.879680385259,,9,16,-1,4,4,12,0,0,0,0,26,1,662242
55df10dd961c421c8d6246623cd20deb,1000,18.0755377799,0,22.2526555903,0.7247414104279999,exp,0.872381419463,,9,16,-1,4,4,12,0,0,0,0,26,2,202351
7df30bd3afa041b3ac491a43791d28e7,1000,21.886956937199997,0,37.7001635724,3.17662888315,exp,0.862516417167,,9,16,-1,4,4,12,0,0,0,0,26,3,408514
e8071bd48bdf4a03846b3502980c9b8d,1000,20.9452842673,0,-3.76475779481,-0.0290205038901,log,0.82506159951,,9,16,-1,4,4,12,0,0,0,0,26,4,235865
b05c061976eb4f64a34d3bd0061b6c20,1000,10.2032020533,0,-49.255642790299994,-0.08346677684619999,exp,0.909030039524,,9,16,-1,4,4,12,0,0,0,0,26,6,934901
4ae18b31cc5747719de1da42cf16bf24,1000,19.872044653499998,0,13.8995165757,0.036054748258,log,0.8295507398180001,,9,16,-1,4,4,12,0,0,0,0,26,7,474214
e27885e528ac481bb1b6b3eb1b0a6614,1000,28.2693385986,0,6.98231297214,0.07571640322789999,log,0.8611041183849999,,9,16,-1,4,4,12,0,0,0,0,26,8,328662
97f7a68e062c41c3b1409d87c6e66f4e,1000,27.903757439899998,0,56.4642732273,-1.7052636724,log,0.821686880397,0.62133493456,6,18,-1,2,3,15,0,0,0,0,27,0,527055
691f9247b86d45e59160e71ceed6142c,1000,28.127219877399998,0,-812.349032062,0.812098842413,log,0.838825407308,0.62133493456,6,18,-1,2,3,15,0,0,0,0,27,1,467121
ecf5a410c65d4064937fc61f0b299daf,1000,15.2761077679,0,35.7281039096,-0.908555835669,log,0.8458636987029999,0.62133493456,6,18,-1,2,3,15,0,0,0,0,27,2,658111
d4ef09b4985041c59902344052d84489,1000,14.9611308626,0,41.2770055971,-0.545448533324,log,0.833909495069,0.62133493456,6,18,-1,2,3,15,0,0,0,0,27,3,19571
43406d92b1e64f4a8de037b87705df2a,1000,17.523789955999998,0,2.68075612033,-0.0202344567116,log,0.8602818712549999,0.62133493456,6,18,-1,2,3,15,0,0,0,0,27,4,617087
87c21cb3481049faa7b2520d8a77edc4,1000,13.4319615659,0,-66.6868385493,0.803010102265,log,0.845884275889,0.62133493456,6,18,-1,2,3,15,0,0,0,0,27,6,552565
17025d0e398549bc8f6fec29faa57d9b,1000,18.2733940607,0,-54.336646896000005,0.501930538052,log,0.8207441731540001,0.62133493456,6,18,-1,2,3,15,0,0,0,0,27,7,320933
f4d7e7907fcf4c3f85ed2c90a8a8e333,1000,19.2742069794,0,-4.819691328969999,0.0769399604762,log,0.811234226145,0.62133493456,6,18,-1,2,3,15,0,0,0,0,27,8,649414
25bf0fa14060465785a0f7f0758abf44,1000,12.670078343399998,0,1.45249813176,0.013631784297700001,exp,0.831849461654,0.62133493456,6,18,-1,2,3,15,0,0,0,0,27,9,215824
a3c4c668a3f84ba3ac42bf78c3ca35b1,1000,18.9227465238,0,-0.700982763213,1.97758291398,poly,0.972223165565,,1,1,-1,6,9,5,0,0,0,0,28,2,282609
199a102f8f834f8c83557a742503cc43,1000,31.166629140300003,0,0.0573135732,-5.5996023484599995,poly,0.956182769104,,2,3,-1,6,9,5,0,0,0,0,28,3,833208
086fac1f75194ac98ed1294b61953257,1000,15.1718459774,0,-11.3126217093,5.842765068359999,poly,0.930425192546,,1,3,-1,6,9,5,0,0,0,0,28,4,825848
90612f0543844ee19601c12c30a56545,1000,19.3382729367,0,-3.26197299356,-5.171314812009999,poly,0.943878221543,,2,2,-1,6,9,5,0,0,0,0,28,9,217645
23bca77c5c794a57ad3ec7d472667834,1000,18.380302506,0,-2.69508200962,-0.44518536244499995,poly,0.9668297331640001,0.33962327189499997,1,3,-1,11,8,1,0,0,0,0,29,0,994130
ea1c1d75aa2c4277ae875c959862e048,1000,29.9013165758,0,4.322464747200001,2.56833373417,poly,0.982965617954,0.33962327189499997,1,2,-1,11,8,1,0,0,0,0,29,1,757022
849029f9eee345f9baf5df6a03d3923f,1000,20.9002784275,0,4.307648518730001,-0.07703647777980001,poly,0.944583129516,0.33962327189499997,2,3,-1,11,8,1,0,0,0,0,29,2,115964
3108f596a4914077bbe1452fcc8301f3,1000,26.810172569899997,0,-1.06830235927,0.332297410828,poly,0.9590532515369999,0.33962327189499997,1,1,-1,11,8,1,0,0,0,0,29,3,257806
d25a5af29cc24797b531c6c8aaa60fee,1000,41.1118698872,0,-6.26160662957,0.570626001636,poly,1.0,0.33962327189499997,2,1,-1,11,8,1,0,0,0,0,29,4,582512
d6244f4e0e2748848216c2509bd4bd9d,1000,8.40193564222,0,0.393492838899,1.32574807787,poly,1.0,0.33962327189499997,1,3,-1,11,8,1,0,0,0,0,29,6,384582
b31d346514244cb19b9960fe5276bebb,1000,19.6808579509,0,8.719734388960001,0.45187913959700005,poly,0.9770638235410001,0.33962327189499997,1,3,-1,11,8,1,0,0,0,0,29,7,640873
d8f4ec56c7d440aea16917727b3c0b88,1000,22.0720936602,0,5.78139223598,0.251430295977,poly,0.958292980782,0.33962327189499997,2,1,-1,11,8,1,0,0,0,0,29,8,952567
66f725a687c04dc48eb3fef16fbd7fdc,1000,10.9502307895,0,0.07581224804280001,0.00573291909082,poly,0.9724270584799999,0.33962327189499997,1,2,-1,11,8,1,0,0,0,0,29,9,817307
5e25f0ea748f48fd9a0377b925d607f6,1000,10.0483693654,0,535.466907813,0.44954072309500004,log,0.961262332615,,20,12,-1,8,11,1,0,0,0,0,30,2,715756
f5eebf6eb02c479a8c38b14277479ecc,1000,17.9909023401,0,-6.88394120607,-0.051715692648900004,log,0.919037054855,,20,12,-1,8,11,1,0,0,0,0,30,3,388015
04079ebbfec741b783a4ccd02282abf9,1000,14.1811029498,0,-10.041076367999999,0.14611350000999998,log,0.94735712551,,20,12,-1,8,11,1,0,0,0,0,30,4,230231
343472d09f3d432abe06b9450376ddcc,1000,19.8980865983,0,-1.57365752011,-0.013203101876999999,log,0.989523422429,,20,12,-1,8,11,1,0,0,0,0,30,6,597949
8d6e6e7d6ec245f3a106e939e4778686,1000,16.18422401,0,-1.8278777003400002,-0.0110429706311,exp,0.969927311266,0.333808200695,21,5,-1,15,5,0,0,0,0,0,31,0,717981
423bf187e51b4d98991fcb64b6744a92,1000,35.2180547326,0,36.1975374478,-1.07009378059,log,0.971510017747,0.333808200695,21,5,-1,15,5,0,0,0,0,0,31,1,312449
3ed41a352e7445bd9b5e94f57dab3bf1,1000,22.360110231999997,0,2.96097164854,0.0316053318702,exp,0.9580031479700001,0.333808200695,21,5,-1,15,5,0,0,0,0,0,31,2,778305
a07dc75c1f694703acc445252e243812,1000,15.259616214300001,0,-7.123348626960001,0.144414900501,log,0.981920274084,0.333808200695,21,5,-1,15,5,0,0,0,0,0,31,3,45967
2f2ed603cd084d829d86f4360ebbe4d4,1000,27.8155231523,0,-1.41710289956,-0.013568722653000001,log,1.0,0.333808200695,21,5,-1,15,5,0,0,0,0,0,31,4,974136
f61adb94efb34e7cac089078a1cce09e,1000,7.41682959115,0,-2.29790378983,-0.0147285665157,exp,0.993590198052,0.333808200695,21,5,-1,15,5,0,0,0,0,0,31,5,92368
3b2f7709f41443d89e1b20e4492fd3a0,1000,12.703115628099999,0,-14.198904541900001,0.10643970093800001,log,0.968898999864,0.333808200695,21,5,-1,15,5,0,0,0,0,0,31,6,982680
1a88c4f3261242938f79df89b44cf658,1000,18.301414613,0,-5.42943283456,0.104559315606,log,0.968298688625,0.333808200695,21,5,-1,15,5,0,0,0,0,0,31,8,41270
0052145a852c4ba2be2b8ae8a793e157,1000,41.8610750385,0,-1.2477838132799999,-0.00809342766834,exp,0.966624813181,0.333808200695,21,5,-1,15,5,0,0,0,0,0,31,9,438740
6c5507ad8f0447399b0bca5c03017127,1000,50.4696192035,0,-10.0022318173,-5.575959556059999,poly,0.836562419321,,1,2,-1,2,32,16,0,0,0,0,32,0,82447
b50dfacee55e4eb39adf107b666a010a,1000,70.344549848,0,0.19423031093600002,-3.6911701877699996,poly,0.844537021102,,2,1,-1,2,32,16,0,0,0,0,32,1,194348
005cc57823c54bee823c33a676e9af4d,1000,65.594812392,0,-0.62759514474,-0.507703002445,poly,0.81855931197,,1,1,-1,2,32,16,0,0,0,0,32,2,782062
7007f49b28974504a7c5c132d01980e7,1000,35.767301238499996,0,0.00562650540337,-8.74993516003,poly,0.874976045087,,3,3,-1,2,32,16,0,0,0,0,32,3,920883
41a62ff7643046e6a07b881e5ae66716,1000,69.8561560114,0,1.00005296261,12.357729278199999,poly,0.810684573958,,2,2,-1,2,32,16,0,0,0,0,32,4,194580
f9f4c038b6004b94bedc9e713f146e59,1000,52.699698681,0,23.832848151700002,5.3957226562,poly,0.8606148759569999,,1,1,-1,2,32,16,0,0,0,0,32,7,455233
e4f6bcb452424cc198d9dfaf941d9755,1000,42.2751344812,0,0.0546686381312,1.26936018428,poly,0.838176173081,,2,1,-1,2,32,16,0,0,0,0,32,9,527140
789b7fe2a50e4e3590d248cf39fea7b8,1000,57.4303079766,0,-7.4562872453499995,-0.8432744153659999,poly,0.8622063969299999,0.269282508064,2,3,-1,11,30,9,0,0,0,0,33,0,924520
30fdfdf9847b4b03ae6dfa0009655fb6,1000,59.4590387433,0,-6.8143350619800005,-1.7029418916499999,poly,0.8722445178120001,0.269282508064,3,2,-1,11,30,9,0,0,0,0,33,1,674093
0d0300f1cf8e4d4aadbe85c5d785fbb4,1000,36.2865981711,0,1.6882819834099998,-0.73235168013,poly,0.865619657474,0.269282508064,3,2,-1,11,30,9,0,0,0,0,33,2,464076
9086eb4219f946d185b1f4a4f276b0ba,1000,68.0456023031,0,1.8460957936700002,-0.39130432582900004,poly,0.851613354394,0.269282508064,3,1,-1,11,30,9,0,0,0,0,33,3,312897
dd0f610ac250473ebc85a9ba00dfe4ec,1000,46.433348889399994,0,-12.6509817742,1.5938103665999999,poly,0.839390160741,0.269282508064,3,3,-1,11,30,9,0,0,0,0,33,4,581912
b719f35fb1154233bceb9be4599ccfce,1000,66.2171599147,0,-0.00662339065253,-1.3655805896899997,poly,0.847832913476,0.269282508064,2,2,-1,11,30,9,0,0,0,0,33,6,566771
380f94b85d2b45afbdcfc5559a7d4dc0,1000,46.87279950479999,0,11.5053980021,1.41105999951,poly,0.826600913626,0.269282508064,3,1,-1,11,30,9,0,0,0,0,33,7,623396
b571a3f2df6e4810a60d0cb761eed905,1000,53.973090057700006,0,5.519594284380001,0.786643445238,poly,0.844409389866,0.269282508064,3,3,-1,11,30,9,0,0,0,0,33,9,71977
51960c4c964d4b8385b112444fe5d559,1000,51.2614484343,0,-26.0585964688,-0.24130102663000003,exp,0.874170220543,,27,32,-1,18,8,24,0,0,0,0,34,4,910087
d13c4ae6e79440b99db71e4911458066,1000,41.986916833,0,-0.859071711855,-0.0114426467195,log,0.865081241534,,27,32,-1,18,8,24,0,0,0,0,34,6,96548
ce4e3497f3744360ab59c3b0276b9ff2,1000,65.101332903,0,29.3377367932,-0.914117101794,log,0.8411629910959999,0.30341307554200003,28,37,-1,13,14,23,0,0,0,0,35,0,604976
4b37a084f09b4df6b6df111e63319fcd,1000,65.6646771709,0,2.9386001000300004,-0.0960040757979,log,0.8354334301399999,0.30341307554200003,28,37,-1,13,14,23,0,0,0,0,35,1,250026
c1d6dec38a874a71b634bc5ea9862cfa,1000,44.6840686478,0,-5.28400897377,-0.0392856076639,exp,0.837007454534,0.30341307554200003,28,37,-1,13,14,23,0,0,0,0,35,2,657328
948ed0d2f16b4134834082ebcd485337,1000,54.2407983413,0,-4.407971534790001,-0.0392777661979,exp,0.827765893231,0.30341307554200003,28,37,-1,13,14,23,0,0,0,0,35,3,442671
562ca4b24ee0401b9e69c8b80c3260de,1000,50.2400772994,0,1.7212571814,0.0126854494167,exp,0.851495252345,0.30341307554200003,28,37,-1,13,14,23,0,0,0,0,35,4,346118
1177dc7e828640f0b8af0e90df4ab557,1000,55.0762984924,0,7.6888524374600005,-0.0813880831198,log,0.852983775457,0.30341307554200003,28,37,-1,13,14,23,0,0,0,0,35,6,862633
3bed972a0a8943d2860cc5a5050886f9,1000,39.241893002800005,0,-33.0513609398,0.08580892208860001,log,0.8874952565500001,0.30341307554200003,28,37,-1,13,14,23,0,0,0,0,35,7,570484
afbca1ddd2ab47acbb88fb5a3730cbc9,1000,34.0759668719,0,-33.526308665500004,0.41772139089,log,0.877177901735,0.30341307554200003,28,37,-1,13,14,23,0,0,0,0,35,9,62900
a53cfa5deeb8475a93a3895f24cfb22d,1000,32.7871211995,0,-0.431486610754,-1.63390500917,poly,0.984727381746,,2,3,-1,32,6,12,0,0,0,0,36,0,349522
7b91dcef31634b30bb8e0c1b2b103232,1000,49.67867063520001,0,-3.75348412995,-3.13727082631,poly,0.959030153339,,1,3,-1,32,6,12,0,0,0,0,36,1,943213
1cbeea62aaef43e2a117468ae19b89e5,1000,62.1922103633,0,-0.0253682045763,4.18563278149,poly,0.9666559275759999,,2,2,-1,32,6,12,0,0,0,0,36,3,906984
0b690ed7471946ce860dfe3b395f151c,1000,58.383382223599995,0,1.03295110129,-3.8898185853500005,poly,0.953951104463,,1,1,-1,32,6,12,0,0,0,0,36,4,955868
12ca62d4458741429e371abe273494bb,1000,48.667527237399995,0,-2.78603430622,5.485438046830001,poly,0.941442400802,,1,3,-1,32,6,12,0,0,0,0,36,5,941056
3bf4601761ea447b85af6a2625bf4853,1000,51.670579142,0,-0.00801148806308,0.521405953004,poly,0.943685657346,,1,1,-1,32,6,12,0,0,0,0,36,6,926798
af27df27250747a895715c8f0b0ce4d7,1000,63.615131599899996,0,20.5438151998,-4.79456833248,poly,0.9569746196629999,,2,3,-1,32,6,12,0,0,0,0,36,7,895201
3b1ec5dff72643babb34454c1b5996ee,1000,47.5999114136,0,-0.0879328616645,-6.458967775669999,poly,0.9545270302200002,,2,1,-1,32,6,12,0,0,0,0,36,8,295376
67f00310fd104b07abf4ea27049e89fc,1000,40.2411009629,0,-0.0327458748422,9.8557463926,poly,0.928219728153,,3,2,-1,32,6,12,0,0,0,0,36,9,996673
4286e9ed761d4094ae3e89f54252a46f,1000,42.0782229812,0,15.5484699025,1.4235421611899999,poly,0.9662586282860001,0.274907577742,2,1,-1,17,21,12,0,0,0,0,37,0,865846
5885f502f5b64e0fa5f8bff4e4b21f0c,1000,53.267422885200006,0,-1.7524846762200001,0.36019972155,poly,0.9446724042820001,0.274907577742,3,3,-1,17,21,12,0,0,0,0,37,1,167618
2e36641ea1e148248aafba8a070e8204,1000,50.6568737538,0,-3.3738621201499996,-1.36380745192,poly,0.9318812074189999,0.274907577742,1,1,-1,17,21,12,0,0,0,0,37,4,991014
558de340fa68412eaf3b6123dba1a75d,1000,65.7943393351,0,10.996085051500001,0.384673638257,poly,0.927374230482,0.274907577742,1,3,-1,17,21,12,0,0,0,0,37,6,315196
56a813acccac41519bdf076ad501fee1,1000,44.4309570128,0,2.07108338801,-1.05515969763,poly,0.9526745311049999,0.274907577742,3,3,-1,17,21,12,0,0,0,0,37,7,912425
7b12b010fadd4f729347b85742bb0f71,1000,44.2138013554,0,-0.00980951426699,-2.4536312054,poly,0.9562467424619999,0.274907577742,2,3,-1,17,21,12,0,0,0,0,37,9,160626
64f413eb1b2d42429c3bef843820d90d,1000,53.841995354,0,-10.2964993053,-0.006443950800130001,exp,0.949679236178,,24,50,-1,0,23,27,0,0,0,0,38,2,965245
d2375915d1f245a3bc3e7866c687fdd0,1000,53.3181111896,0,-8.05475781502,-10.9471093942,exp,0.9499720860850001,,24,50,-1,0,23,27,0,0,0,0,38,4,548500
815de7344f5e4a1a8660044ac23225ec,1000,61.8584621971,0,0.7951764510830001,0.022422202275,log,0.94542354564,,24,50,-1,0,23,27,0,0,0,0,38,6,178668
236260d9276749688d3e41ddd4b4ad30,1000,36.8628749557,0,-6.40361532309,-0.202244510344,exp,0.9598068763299998,,24,50,-1,0,23,27,0,0,0,0,38,7,426060
0c102cde6c524f0fad30729bb7217f17,1000,54.307631801199996,0,0.972358645649,-0.011218250031700001,log,0.974236571013,,24,50,-1,0,23,27,0,0,0,0,38,8,277338
3eee4507bc5a4623b9bfd2de1de07652,1000,53.47744438310001,0,23.346769218800002,32.4851865013,exp,0.939971925488,,24,50,-1,0,23,27,0,0,0,0,38,9,715726
